	resp.id	ques	alt	carpool	seat	cargo	eng	price	choice	cargo3	engElec	engHyb	p35	p40	s7	s8	cp_d
2308	52	5	2	yes	7	3ft	elec	30	1	True	True	False	False	False	True	False	True
2309	52	5	3	yes	8	3ft	gas	40	0	True	False	False	False	True	False	True	True
2310	52	6	1	yes	8	2ft	elec	40	0	False	True	False	False	True	False	True	True
2311	52	6	2	yes	7	2ft	elec	30	1	False	True	False	False	False	True	False	True
2312	52	6	3	yes	8	2ft	hyb	40	0	False	False	True	False	True	False	True	True
2313	52	7	1	yes	6	3ft	gas	35	1	True	False	False	True	False	False	False	True
2314	52	7	2	yes	8	2ft	gas	30	0	False	False	False	False	False	False	True	True
2315	52	7	3	yes	6	3ft	hyb	30	0	True	False	True	False	False	False	False	True
2316	52	8	1	yes	6	2ft	gas	40	1	False	False	False	False	True	False	False	True
2317	52	8	2	yes	7	2ft	hyb	40	0	False	False	True	False	True	True	False	True
2318	52	8	3	yes	6	2ft	elec	35	0	False	True	False	True	False	False	False	True
2319	52	9	1	yes	6	2ft	elec	30	0	False	True	False	False	False	False	False	True
2320	52	9	2	yes	6	3ft	gas	30	1	True	False	False	False	False	False	False	True
2321	52	9	3	yes	7	2ft	gas	40	0	False	False	False	False	True	True	False	True
2322	52	10	1	yes	7	2ft	gas	35	1	False	False	False	True	False	True	False	True
2323	52	10	2	yes	8	3ft	hyb	40	0	True	False	True	False	True	False	True	True
2324	52	10	3	yes	8	2ft	hyb	35	0	False	False	True	True	False	False	True	True
2325	52	11	1	yes	8	3ft	gas	35	1	True	False	False	True	False	False	True	True
2326	52	11	2	yes	6	2ft	hyb	35	0	False	False	True	True	False	False	False	True
2327	52	11	3	yes	6	3ft	hyb	40	0	True	False	True	False	True	False	False	True
2328	52	12	1	yes	7	3ft	gas	30	1	True	False	False	False	False	True	False	True
2329	52	12	2	yes	6	2ft	hyb	30	0	False	False	True	False	False	False	False	True
2330	52	12	3	yes	8	2ft	gas	40	0	False	False	False	False	True	False	True	True
2331	52	13	1	yes	7	3ft	hyb	40	0	True	False	True	False	True	True	False	True
2332	52	13	2	yes	6	2ft	gas	30	0	False	False	False	False	False	False	False	True
2333	52	13	3	yes	8	3ft	hyb	30	1	True	False	True	False	False	False	True	True
2334	52	14	1	yes	6	3ft	elec	40	0	True	True	False	False	True	False	False	True
2335	52	14	2	yes	8	3ft	elec	30	0	True	True	False	False	False	False	True	True
2336	52	14	3	yes	7	2ft	gas	30	1	False	False	False	False	False	True	False	True
2337	52	15	1	yes	7	2ft	hyb	35	0	False	False	True	True	False	True	False	True
2338	52	15	2	yes	7	2ft	elec	40	0	False	True	False	False	True	True	False	True
2339	52	15	3	yes	6	3ft	elec	35	1	True	True	False	True	False	False	False	True
2340	53	1	1	no	7	2ft	gas	40	1	False	False	False	False	True	True	False	False
2341	53	1	2	no	8	3ft	hyb	40	0	True	False	True	False	True	False	True	False
2342	53	1	3	no	8	2ft	hyb	35	0	False	False	True	True	False	False	True	False
2343	53	2	1	no	7	2ft	hyb	35	0	False	False	True	True	False	True	False	False
2344	53	2	2	no	7	3ft	elec	30	1	True	True	False	False	False	True	False	False
2345	53	2	3	no	8	3ft	hyb	35	0	True	False	True	True	False	False	True	False
2346	53	3	1	no	7	3ft	hyb	35	0	True	False	True	True	False	True	False	False
2347	53	3	2	no	6	3ft	hyb	30	1	True	False	True	False	False	False	False	False
2348	53	3	3	no	6	3ft	elec	30	0	True	True	False	False	False	False	False	False
2349	53	4	1	no	8	2ft	hyb	40	0	False	False	True	False	True	False	True	False
2350	53	4	2	no	7	2ft	elec	35	0	False	True	False	True	False	True	False	False
2351	53	4	3	no	8	3ft	gas	35	1	True	False	False	True	False	False	True	False
2352	53	5	1	no	8	2ft	gas	30	0	False	False	False	False	False	False	True	False
2353	53	5	2	no	8	3ft	gas	40	1	True	False	False	False	True	False	True	False
2354	53	5	3	no	6	3ft	elec	40	0	True	True	False	False	True	False	False	False
2355	53	6	1	no	7	3ft	hyb	40	0	True	False	True	False	True	True	False	False
2356	53	6	2	no	8	2ft	gas	40	0	False	False	False	False	True	False	True	False
2357	53	6	3	no	6	3ft	hyb	35	1	True	False	True	True	False	False	False	False
2358	53	7	1	no	6	2ft	elec	35	0	False	True	False	True	False	False	False	False
2359	53	7	2	no	6	2ft	elec	40	0	False	True	False	False	True	False	False	False
2360	53	7	3	no	6	3ft	elec	35	1	True	True	False	True	False	False	False	False
2361	53	8	1	no	6	2ft	gas	35	0	False	False	False	True	False	False	False	False
2362	53	8	2	no	8	2ft	hyb	30	1	False	False	True	False	False	False	True	False
2363	53	8	3	no	6	2ft	hyb	40	0	False	False	True	False	True	False	False	False
2364	53	9	1	no	6	2ft	gas	30	1	False	False	False	False	False	False	False	False
2365	53	9	2	no	6	2ft	gas	40	0	False	False	False	False	True	False	False	False
2366	53	9	3	no	6	2ft	hyb	35	0	False	False	True	True	False	False	False	False
2367	53	10	1	no	8	2ft	elec	35	0	False	True	False	True	False	False	True	False
2368	53	10	2	no	7	3ft	gas	35	1	True	False	False	True	False	True	False	False
2369	53	10	3	no	8	3ft	elec	30	0	True	True	False	False	False	False	True	False
2370	53	11	1	no	7	3ft	elec	35	0	True	True	False	True	False	True	False	False
2371	53	11	2	no	8	2ft	elec	40	0	False	True	False	False	True	False	True	False
2372	53	11	3	no	6	2ft	hyb	30	1	False	False	True	False	False	False	False	False
2373	53	12	1	no	7	2ft	gas	35	0	False	False	False	True	False	True	False	False
2374	53	12	2	no	6	2ft	elec	30	0	False	True	False	False	False	False	False	False
2375	53	12	3	no	6	3ft	gas	30	1	True	False	False	False	False	False	False	False
2376	53	13	1	no	7	3ft	elec	40	0	True	True	False	False	True	True	False	False
2377	53	13	2	no	7	2ft	gas	30	1	False	False	False	False	False	True	False	False
2378	53	13	3	no	7	2ft	hyb	40	0	False	False	True	False	True	True	False	False
2379	53	14	1	no	7	2ft	elec	30	0	False	True	False	False	False	True	False	False
2380	53	14	2	no	7	3ft	gas	40	1	True	False	False	False	True	True	False	False
2381	53	14	3	no	8	3ft	elec	35	0	True	True	False	True	False	False	True	False
2382	53	15	1	no	8	3ft	elec	40	0	True	True	False	False	True	False	True	False
2383	53	15	2	no	8	3ft	gas	30	1	True	False	False	False	False	False	True	False
2384	53	15	3	no	7	2ft	hyb	30	0	False	False	True	False	False	True	False	False
2385	54	1	1	no	8	2ft	hyb	40	0	False	False	True	False	True	False	True	False
2386	54	1	2	no	6	3ft	hyb	30	1	True	False	True	False	False	False	False	False
2387	54	1	3	no	6	2ft	gas	35	0	False	False	False	True	False	False	False	False
2388	54	2	1	no	8	3ft	gas	30	1	True	False	False	False	False	False	True	False
2389	54	2	2	no	8	2ft	elec	40	0	False	True	False	False	True	False	True	False
2390	54	2	3	no	7	2ft	elec	35	0	False	True	False	True	False	True	False	False
2391	54	3	1	no	6	3ft	gas	40	1	True	False	False	False	True	False	False	False
2392	54	3	2	no	7	3ft	hyb	35	0	True	False	True	True	False	True	False	False
2393	54	3	3	no	6	2ft	gas	40	0	False	False	False	False	True	False	False	False
2394	54	4	1	no	6	2ft	hyb	30	1	False	False	True	False	False	False	False	False
2395	54	4	2	no	7	2ft	elec	30	0	False	True	False	False	False	True	False	False
2396	54	4	3	no	8	3ft	hyb	40	0	True	False	True	False	True	False	True	False
2397	54	5	1	no	8	2ft	hyb	35	0	False	False	True	True	False	False	True	False
2398	54	5	2	no	7	2ft	gas	40	0	False	False	False	False	True	True	False	False
2399	54	5	3	no	8	2ft	hyb	30	1	False	False	True	False	False	False	True	False
2400	54	6	1	no	6	3ft	hyb	35	1	True	False	True	True	False	False	False	False
2401	54	6	2	no	6	3ft	elec	40	0	True	True	False	False	True	False	False	False
2402	54	6	3	no	8	3ft	elec	30	0	True	True	False	False	False	False	True	False
2403	54	7	1	no	7	2ft	hyb	40	0	False	False	True	False	True	True	False	False
2404	54	7	2	no	6	2ft	elec	30	0	False	True	False	False	False	False	False	False
2405	54	7	3	no	8	3ft	hyb	35	1	True	False	True	True	False	False	True	False
2406	54	8	1	no	7	3ft	hyb	30	1	True	False	True	False	False	True	False	False
2407	54	8	2	no	7	3ft	hyb	40	0	True	False	True	False	True	True	False	False
2408	54	8	3	no	6	3ft	elec	30	0	True	True	False	False	False	False	False	False
2409	54	9	1	no	8	3ft	elec	35	0	True	True	False	True	False	False	True	False
2410	54	9	2	no	6	2ft	gas	30	1	False	False	False	False	False	False	False	False
2411	54	9	3	no	8	2ft	gas	35	0	False	False	False	True	False	False	True	False
2412	54	10	1	no	8	2ft	elec	30	0	False	True	False	False	False	False	True	False
2413	54	10	2	no	6	2ft	elec	40	0	False	True	False	False	True	False	False	False
2414	54	10	3	no	8	3ft	hyb	30	1	True	False	True	False	False	False	True	False
2415	54	11	1	no	8	3ft	elec	40	0	True	True	False	False	True	False	True	False
2416	54	11	2	no	6	3ft	elec	35	0	True	True	False	True	False	False	False	False
2417	54	11	3	no	7	2ft	gas	30	1	False	False	False	False	False	True	False	False
2418	54	12	1	no	8	3ft	gas	40	1	True	False	False	False	True	False	True	False
2419	54	12	2	no	8	3ft	gas	35	0	True	False	False	True	False	False	True	False
2420	54	12	3	no	7	3ft	gas	30	0	True	False	False	False	False	True	False	False
2421	54	13	1	no	7	2ft	elec	40	0	False	True	False	False	True	True	False	False
2422	54	13	2	no	7	3ft	gas	40	0	True	False	False	False	True	True	False	False
2423	54	13	3	no	7	2ft	gas	35	1	False	False	False	True	False	True	False	False
2424	54	14	1	no	6	3ft	gas	30	1	True	False	False	False	False	False	False	False
2425	54	14	2	no	6	2ft	hyb	35	0	False	False	True	True	False	False	False	False
2426	54	14	3	no	6	3ft	gas	35	0	True	False	False	True	False	False	False	False
2427	54	15	1	no	7	3ft	gas	35	0	True	False	False	True	False	True	False	False
2428	54	15	2	no	8	2ft	gas	40	1	False	False	False	False	True	False	True	False
2429	54	15	3	no	6	2ft	elec	35	0	False	True	False	True	False	False	False	False
2430	55	1	1	no	7	3ft	gas	40	0	True	False	False	False	True	True	False	False
2431	55	1	2	no	6	2ft	hyb	30	1	False	False	True	False	False	False	False	False
2432	55	1	3	no	8	2ft	hyb	30	0	False	False	True	False	False	False	True	False
2433	55	2	1	no	8	3ft	hyb	30	1	True	False	True	False	False	False	True	False
2434	55	2	2	no	7	2ft	elec	30	0	False	True	False	False	False	True	False	False
2435	55	2	3	no	8	3ft	hyb	35	0	True	False	True	True	False	False	True	False
2436	55	3	1	no	6	2ft	elec	35	0	False	True	False	True	False	False	False	False
2437	55	3	2	no	7	3ft	hyb	30	1	True	False	True	False	False	True	False	False
2438	55	3	3	no	7	3ft	hyb	40	0	True	False	True	False	True	True	False	False
2439	55	4	1	no	6	2ft	hyb	35	0	False	False	True	True	False	False	False	False
2440	55	4	2	no	7	3ft	gas	30	1	True	False	False	False	False	True	False	False
2441	55	4	3	no	8	2ft	elec	35	0	False	True	False	True	False	False	True	False
2442	55	5	1	no	7	3ft	elec	35	0	True	True	False	True	False	True	False	False
2443	55	5	2	no	8	2ft	hyb	40	1	False	False	True	False	True	False	True	False
2444	55	5	3	no	8	2ft	elec	40	0	False	True	False	False	True	False	True	False
2445	55	6	1	no	6	2ft	gas	35	0	False	False	False	True	False	False	False	False
2446	55	6	2	no	6	3ft	elec	30	1	True	True	False	False	False	False	False	False
2447	55	6	3	no	6	3ft	hyb	35	0	True	False	True	True	False	False	False	False
2448	55	7	1	no	6	3ft	hyb	40	0	True	False	True	False	True	False	False	False
2449	55	7	2	no	6	3ft	gas	35	1	True	False	False	True	False	False	False	False
2450	55	7	3	no	6	3ft	elec	40	0	True	True	False	False	True	False	False	False
2451	55	8	1	no	6	2ft	elec	40	0	False	True	False	False	True	False	False	False
2452	55	8	2	no	7	2ft	gas	40	0	False	False	False	False	True	True	False	False
2453	55	8	3	no	6	3ft	gas	30	1	True	False	False	False	False	False	False	False
2454	55	9	1	no	6	3ft	hyb	30	1	True	False	True	False	False	False	False	False
2455	55	9	2	no	7	3ft	elec	40	0	True	True	False	False	True	True	False	False
2456	55	9	3	no	7	2ft	gas	30	0	False	False	False	False	False	True	False	False
2457	55	10	1	no	8	3ft	elec	30	1	True	True	False	False	False	False	True	False
2458	55	10	2	no	6	3ft	gas	40	0	True	False	False	False	True	False	False	False
2459	55	10	3	no	7	2ft	hyb	40	0	False	False	True	False	True	True	False	False
2460	55	11	1	no	8	3ft	gas	30	1	True	False	False	False	False	False	True	False
2461	55	11	2	no	6	2ft	gas	30	0	False	False	False	False	False	False	False	False
2462	55	11	3	no	7	2ft	hyb	30	0	False	False	True	False	False	True	False	False
2463	55	12	1	no	7	2ft	elec	35	0	False	True	False	True	False	True	False	False
2464	55	12	2	no	8	3ft	gas	35	1	True	False	False	True	False	False	True	False
2465	55	12	3	no	8	3ft	gas	40	0	True	False	False	False	True	False	True	False
2466	55	13	1	no	8	2ft	elec	30	0	False	True	False	False	False	False	True	False
2467	55	13	2	no	8	2ft	hyb	35	0	False	False	True	True	False	False	True	False
2468	55	13	3	no	6	2ft	elec	30	1	False	True	False	False	False	False	False	False
2469	55	14	1	no	8	3ft	elec	40	0	True	True	False	False	True	False	True	False
2470	55	14	2	no	8	3ft	hyb	40	0	True	False	True	False	True	False	True	False
2471	55	14	3	no	8	3ft	elec	35	1	True	True	False	True	False	False	True	False
2472	55	15	1	no	7	2ft	elec	40	0	False	True	False	False	True	True	False	False
2473	55	15	2	no	7	2ft	gas	35	0	False	False	False	True	False	True	False	False
2474	55	15	3	no	7	3ft	hyb	35	1	True	False	True	True	False	True	False	False
2475	56	1	1	no	6	2ft	hyb	35	0	False	False	True	True	False	False	False	False
2476	56	1	2	no	7	2ft	elec	40	0	False	True	False	False	True	True	False	False
2477	56	1	3	no	8	3ft	hyb	35	1	True	False	True	True	False	False	True	False
2478	56	2	1	no	6	2ft	gas	40	1	False	False	False	False	True	False	False	False
2479	56	2	2	no	8	3ft	elec	35	0	True	True	False	True	False	False	True	False
2480	56	2	3	no	7	2ft	gas	40	0	False	False	False	False	True	True	False	False
2481	56	3	1	no	7	2ft	elec	30	0	False	True	False	False	False	True	False	False
2482	56	3	2	no	7	3ft	elec	40	0	True	True	False	False	True	True	False	False
2483	56	3	3	no	7	2ft	hyb	30	1	False	False	True	False	False	True	False	False
2484	56	4	1	no	8	3ft	hyb	30	1	True	False	True	False	False	False	True	False
2485	56	4	2	no	6	2ft	elec	40	0	False	True	False	False	True	False	False	False
2486	56	4	3	no	7	2ft	hyb	40	0	False	False	True	False	True	True	False	False
2487	56	5	1	no	8	2ft	hyb	40	0	False	False	True	False	True	False	True	False
2488	56	5	2	no	6	3ft	gas	40	0	True	False	False	False	True	False	False	False
2489	56	5	3	no	8	2ft	elec	30	1	False	True	False	False	False	False	True	False
2490	56	6	1	no	8	3ft	gas	35	1	True	False	False	True	False	False	True	False
2491	56	6	2	no	7	3ft	hyb	30	0	True	False	True	False	False	True	False	False
2492	56	6	3	no	6	3ft	gas	35	0	True	False	False	True	False	False	False	False
2493	56	7	1	no	8	2ft	gas	35	0	False	False	False	True	False	False	True	False
2494	56	7	2	no	7	3ft	hyb	35	0	True	False	True	True	False	True	False	False
2495	56	7	3	no	6	2ft	gas	35	1	False	False	False	True	False	False	False	False
2496	56	8	1	no	7	2ft	gas	30	0	False	False	False	False	False	True	False	False
2497	56	8	2	no	8	2ft	gas	30	0	False	False	False	False	False	False	True	False
2498	56	8	3	no	7	3ft	gas	35	1	True	False	False	True	False	True	False	False
2499	56	9	1	no	8	3ft	elec	40	0	True	True	False	False	True	False	True	False
2500	56	9	2	no	7	3ft	hyb	40	0	True	False	True	False	True	True	False	False
2501	56	9	3	no	8	3ft	gas	40	1	True	False	False	False	True	False	True	False
2502	56	10	1	no	6	3ft	elec	30	0	True	True	False	False	False	False	False	False
2503	56	10	2	no	6	2ft	gas	30	1	False	False	False	False	False	False	False	False
2504	56	10	3	no	8	3ft	hyb	40	0	True	False	True	False	True	False	True	False
2505	56	11	1	no	6	3ft	hyb	30	1	True	False	True	False	False	False	False	False
2506	56	11	2	no	7	3ft	gas	30	0	True	False	False	False	False	True	False	False
2507	56	11	3	no	6	3ft	hyb	40	0	True	False	True	False	True	False	False	False
2508	56	12	1	no	7	3ft	elec	35	0	True	True	False	True	False	True	False	False
2509	56	12	2	no	8	3ft	gas	30	1	True	False	False	False	False	False	True	False
2510	56	12	3	no	7	2ft	elec	35	0	False	True	False	True	False	True	False	False
2511	56	13	1	no	6	2ft	elec	30	0	False	True	False	False	False	False	False	False
2512	56	13	2	no	6	3ft	elec	35	0	True	True	False	True	False	False	False	False
2513	56	13	3	no	8	2ft	hyb	35	1	False	False	True	True	False	False	True	False
2514	56	14	1	no	7	3ft	elec	30	0	True	True	False	False	False	True	False	False
2515	56	14	2	no	7	2ft	gas	35	1	False	False	False	True	False	True	False	False
2516	56	14	3	no	8	2ft	hyb	30	0	False	False	True	False	False	False	True	False
2517	56	15	1	no	6	2ft	elec	35	0	False	True	False	True	False	False	False	False
2518	56	15	2	no	7	2ft	hyb	35	0	False	False	True	True	False	True	False	False
2519	56	15	3	no	6	3ft	gas	30	1	True	False	False	False	False	False	False	False
2520	57	1	1	yes	8	2ft	hyb	40	0	False	False	True	False	True	False	True	True
2521	57	1	2	yes	6	3ft	elec	30	1	True	True	False	False	False	False	False	True
2522	57	1	3	yes	6	2ft	hyb	30	0	False	False	True	False	False	False	False	True
2523	57	2	1	yes	8	2ft	elec	40	0	False	True	False	False	True	False	True	True
2524	57	2	2	yes	7	2ft	elec	40	0	False	True	False	False	True	True	False	True
2525	57	2	3	yes	6	3ft	gas	40	1	True	False	False	False	True	False	False	True
2526	57	3	1	yes	6	3ft	elec	40	0	True	True	False	False	True	False	False	True
2527	57	3	2	yes	6	2ft	gas	35	0	False	False	False	True	False	False	False	True
2528	57	3	3	yes	8	3ft	gas	30	1	True	False	False	False	False	False	True	True
2529	57	4	1	yes	6	3ft	hyb	40	0	True	False	True	False	True	False	False	True
2530	57	4	2	yes	7	2ft	hyb	40	0	False	False	True	False	True	True	False	True
2531	57	4	3	yes	8	3ft	elec	30	1	True	True	False	False	False	False	True	True
2532	57	5	1	yes	6	3ft	gas	35	1	True	False	False	True	False	False	False	True
2533	57	5	2	yes	8	3ft	hyb	40	0	True	False	True	False	True	False	True	True
2534	57	5	3	yes	7	3ft	hyb	40	0	True	False	True	False	True	True	False	True
2535	57	6	1	yes	6	2ft	hyb	35	1	False	False	True	True	False	False	False	True
2536	57	6	2	yes	8	3ft	elec	35	0	True	True	False	True	False	False	True	True
2537	57	6	3	yes	8	3ft	gas	40	0	True	False	False	False	True	False	True	True
2538	57	7	1	yes	8	2ft	gas	35	0	False	False	False	True	False	False	True	True
2539	57	7	2	yes	8	3ft	hyb	30	0	True	False	True	False	False	False	True	True
2540	57	7	3	yes	7	3ft	hyb	35	1	True	False	True	True	False	True	False	True
2541	57	8	1	yes	6	3ft	hyb	30	0	True	False	True	False	False	False	False	True
2542	57	8	2	yes	8	2ft	gas	30	0	False	False	False	False	False	False	True	True
2543	57	8	3	yes	6	3ft	gas	30	1	True	False	False	False	False	False	False	True
2544	57	9	1	yes	7	3ft	elec	35	1	True	True	False	True	False	True	False	True
2545	57	9	2	yes	7	2ft	hyb	35	0	False	False	True	True	False	True	False	True
2546	57	9	3	yes	6	2ft	elec	40	0	False	True	False	False	True	False	False	True
2547	57	10	1	yes	8	3ft	hyb	35	0	True	False	True	True	False	False	True	True
2548	57	10	2	yes	6	2ft	elec	30	1	False	True	False	False	False	False	False	True
2549	57	10	3	yes	6	2ft	gas	40	0	False	False	False	False	True	False	False	True
2550	57	11	1	yes	7	2ft	elec	35	0	False	True	False	True	False	True	False	True
2551	57	11	2	yes	7	3ft	gas	30	0	True	False	False	False	False	True	False	True
2552	57	11	3	yes	7	3ft	gas	40	1	True	False	False	False	True	True	False	True
2553	57	12	1	yes	8	2ft	gas	40	0	False	False	False	False	True	False	True	True
2554	57	12	2	yes	7	3ft	elec	30	1	True	True	False	False	False	True	False	True
2555	57	12	3	yes	7	3ft	gas	35	0	True	False	False	True	False	True	False	True
2556	57	13	1	yes	8	2ft	elec	35	0	False	True	False	True	False	False	True	True
2557	57	13	2	yes	7	3ft	elec	40	1	True	True	False	False	True	True	False	True
2558	57	13	3	yes	7	2ft	gas	40	0	False	False	False	False	True	True	False	True
2559	57	14	1	yes	6	2ft	gas	30	0	False	False	False	False	False	False	False	True
2560	57	14	2	yes	6	3ft	elec	35	1	True	True	False	True	False	False	False	True
2561	57	14	3	yes	6	3ft	hyb	35	0	True	False	True	True	False	False	False	True
2562	57	15	1	yes	7	2ft	hyb	30	0	False	False	True	False	False	True	False	True
2563	57	15	2	yes	8	2ft	hyb	30	0	False	False	True	False	False	False	True	True
2564	57	15	3	yes	7	2ft	gas	35	1	False	False	False	True	False	True	False	True
2565	58	1	1	no	6	2ft	hyb	30	0	False	False	True	False	False	False	False	False
2566	58	1	2	no	6	2ft	gas	30	1	False	False	False	False	False	False	False	False
2567	58	1	3	no	6	3ft	gas	35	0	True	False	False	True	False	False	False	False
2568	58	2	1	no	7	3ft	gas	30	0	True	False	False	False	False	True	False	False
2569	58	2	2	no	6	3ft	gas	30	1	True	False	False	False	False	False	False	False
2570	58	2	3	no	7	3ft	hyb	40	0	True	False	True	False	True	True	False	False
2571	58	3	1	no	6	3ft	elec	40	0	True	True	False	False	True	False	False	False
2572	58	3	2	no	8	3ft	gas	30	1	True	False	False	False	False	False	True	False
2573	58	3	3	no	7	2ft	hyb	35	0	False	False	True	True	False	True	False	False
2574	58	4	1	no	6	2ft	elec	40	0	False	True	False	False	True	False	False	False
2575	58	4	2	no	6	3ft	hyb	35	1	True	False	True	True	False	False	False	False
2576	58	4	3	no	7	2ft	gas	40	0	False	False	False	False	True	True	False	False
2577	58	5	1	no	8	2ft	hyb	35	0	False	False	True	True	False	False	True	False
2578	58	5	2	no	7	3ft	gas	35	1	True	False	False	True	False	True	False	False
2579	58	5	3	no	8	2ft	gas	30	0	False	False	False	False	False	False	True	False
2580	58	6	1	no	6	2ft	hyb	35	1	False	False	True	True	False	False	False	False
2581	58	6	2	no	8	2ft	hyb	30	0	False	False	True	False	False	False	True	False
2582	58	6	3	no	6	2ft	hyb	40	0	False	False	True	False	True	False	False	False
2583	58	7	1	no	8	3ft	elec	30	1	True	True	False	False	False	False	True	False
2584	58	7	2	no	7	2ft	hyb	40	0	False	False	True	False	True	True	False	False
2585	58	7	3	no	6	2ft	gas	40	0	False	False	False	False	True	False	False	False
2586	58	8	1	no	8	2ft	hyb	40	0	False	False	True	False	True	False	True	False
2587	58	8	2	no	6	3ft	elec	35	1	True	True	False	True	False	False	False	False
2588	58	8	3	no	8	2ft	elec	40	0	False	True	False	False	True	False	True	False
2589	58	9	1	no	6	3ft	hyb	40	1	True	False	True	False	True	False	False	False
2590	58	9	2	no	7	3ft	elec	40	0	True	True	False	False	True	True	False	False
2591	58	9	3	no	7	3ft	hyb	35	0	True	False	True	True	False	True	False	False
2592	58	10	1	no	6	3ft	hyb	30	1	True	False	True	False	False	False	False	False
2593	58	10	2	no	8	3ft	hyb	35	0	True	False	True	True	False	False	True	False
2594	58	10	3	no	7	2ft	gas	35	0	False	False	False	True	False	True	False	False
2595	58	11	1	no	7	2ft	gas	30	0	False	False	False	False	False	True	False	False
2596	58	11	2	no	8	3ft	gas	40	1	True	False	False	False	True	False	True	False
2597	58	11	3	no	8	2ft	elec	35	0	False	True	False	True	False	False	True	False
2598	58	12	1	no	8	3ft	gas	35	0	True	False	False	True	False	False	True	False
2599	58	12	2	no	7	2ft	elec	40	0	False	True	False	False	True	True	False	False
2600	58	12	3	no	7	3ft	hyb	30	1	True	False	True	False	False	True	False	False
2601	58	13	1	no	7	2ft	elec	35	0	False	True	False	True	False	True	False	False
2602	58	13	2	no	8	3ft	elec	35	1	True	True	False	True	False	False	True	False
2603	58	13	3	no	8	3ft	hyb	40	0	True	False	True	False	True	False	True	False
2604	58	14	1	no	8	2ft	gas	35	0	False	False	False	True	False	False	True	False
2605	58	14	2	no	6	3ft	elec	30	1	True	True	False	False	False	False	False	False
2606	58	14	3	no	8	3ft	hyb	30	0	True	False	True	False	False	False	True	False
2607	58	15	1	no	7	3ft	gas	40	0	True	False	False	False	True	True	False	False
2608	58	15	2	no	8	2ft	elec	30	1	False	True	False	False	False	False	True	False
2609	58	15	3	no	7	2ft	hyb	30	0	False	False	True	False	False	True	False	False
2610	59	1	1	yes	6	2ft	hyb	40	0	False	False	True	False	True	False	False	True
2611	59	1	2	yes	7	2ft	gas	30	1	False	False	False	False	False	True	False	True
2612	59	1	3	yes	8	2ft	elec	30	0	False	True	False	False	False	False	True	True
2613	59	2	1	yes	7	3ft	gas	30	1	True	False	False	False	False	True	False	True
2614	59	2	2	yes	6	2ft	gas	35	0	False	False	False	True	False	False	False	True
2615	59	2	3	yes	6	3ft	gas	35	0	True	False	False	True	False	False	False	True
2616	59	3	1	yes	6	3ft	hyb	40	0	True	False	True	False	True	False	False	True
2617	59	3	2	yes	8	2ft	hyb	30	1	False	False	True	False	False	False	True	True
2618	59	3	3	yes	8	3ft	hyb	30	0	True	False	True	False	False	False	True	True
2619	59	4	1	yes	8	2ft	gas	30	1	False	False	False	False	False	False	True	True
2620	59	4	2	yes	6	2ft	hyb	35	0	False	False	True	True	False	False	False	True
2621	59	4	3	yes	6	3ft	gas	30	0	True	False	False	False	False	False	False	True
2622	59	5	1	yes	6	2ft	elec	40	0	False	True	False	False	True	False	False	True
2623	59	5	2	yes	7	2ft	elec	40	0	False	True	False	False	True	True	False	True
2624	59	5	3	yes	6	2ft	elec	30	1	False	True	False	False	False	False	False	True
2625	59	6	1	yes	6	3ft	elec	35	0	True	True	False	True	False	False	False	True
2626	59	6	2	yes	7	3ft	elec	35	0	True	True	False	True	False	True	False	True
2627	59	6	3	yes	7	3ft	hyb	40	1	True	False	True	False	True	True	False	True
2628	59	7	1	yes	7	2ft	gas	35	1	False	False	False	True	False	True	False	True
2629	59	7	2	yes	8	3ft	gas	35	0	True	False	False	True	False	False	True	True
2630	59	7	3	yes	8	3ft	elec	40	0	True	True	False	False	True	False	True	True
2631	59	8	1	yes	6	2ft	hyb	30	1	False	False	True	False	False	False	False	True
2632	59	8	2	yes	7	2ft	elec	35	0	False	True	False	True	False	True	False	True
2633	59	8	3	yes	8	3ft	hyb	40	0	True	False	True	False	True	False	True	True
2634	59	9	1	yes	7	3ft	gas	35	0	True	False	False	True	False	True	False	True
2635	59	9	2	yes	6	3ft	elec	40	0	True	True	False	False	True	False	False	True
2636	59	9	3	yes	7	2ft	hyb	40	1	False	False	True	False	True	True	False	True
2637	59	10	1	yes	8	2ft	gas	40	0	False	False	False	False	True	False	True	True
2638	59	10	2	yes	8	3ft	elec	30	1	True	True	False	False	False	False	True	True
2639	59	10	3	yes	6	3ft	elec	30	0	True	True	False	False	False	False	False	True
2640	59	11	1	yes	7	3ft	gas	40	1	True	False	False	False	True	True	False	True
2641	59	11	2	yes	7	2ft	hyb	35	0	False	False	True	True	False	True	False	True
2642	59	11	3	yes	8	2ft	hyb	40	0	False	False	True	False	True	False	True	True
2643	59	12	1	yes	7	3ft	hyb	30	0	True	False	True	False	False	True	False	True
2644	59	12	2	yes	6	2ft	gas	30	0	False	False	False	False	False	False	False	True
2645	59	12	3	yes	8	2ft	hyb	35	1	False	False	True	True	False	False	True	True
2646	59	13	1	yes	8	3ft	gas	40	0	True	False	False	False	True	False	True	True
2647	59	13	2	yes	8	2ft	gas	35	1	False	False	False	True	False	False	True	True
2648	59	13	3	yes	7	3ft	hyb	35	0	True	False	True	True	False	True	False	True
2649	59	14	1	yes	7	3ft	elec	30	1	True	True	False	False	False	True	False	True
